"RecordID","Branch","Department","Entity","Transaction Number","Billing Code","Card Number","Fuel Platform","Customer ID","Fuel Type","Discrepancies","Employee ID","Employee Type","Transaction Date","Merchant Name","Merchant City","Merchant State","PADD/Region","Asset Number","Asset Description","Odometer","Product Description","Product Type Description","Quantity","Price Per Unit","Net Cost","Gross Cost","UOM","Posted Date","Month","Currency","Card Type Flag","Cardholder Name","Trip & Dispatch Quantity","Reporting Level","MCC","Merchant Code","Merchant Address 1","Merchant Address 2","Merchant Postal Code","Chain Code","PS Item ID","Cross Border Transaction","Total Amount Due","Total Discount Amount","Total Tax Amount","Transaction Fee","Fuel Transaction ID","Fuel Transaction Detail ID","Branch Description","Original Branch","Original Branch Description","Reviewed By","Reviewed Date","Reviewed Comments","Payment Processed By","Payment Processed Date","Transaction Time Zone","Last Modified By","Last Modified Date","FileName","Full Card Number","K_Equipment Description","K_Safe Harbor Percentage"
"617164","DEN","77DEN","S2066","001000240","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","095671","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","86209","TRAILER","670932","PREMIUM UNLEADED","UNLEADED","83","4.0370","335.07","335.07","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","335.07","0","0","0","0","3500240","3850240","FALLON LOGISTICS","DEN","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617165","PHX","77PHX","S2065","001000241","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","098915","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","85166","TRAILER","601604","DIESEL","DIESEL","87","4.5610","396.81","396.81","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","396.81","0","0","0","0","3500241","3850241","FALLON LOGISTICS","PHX","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617166","SAN","77SAN","S2069","001000242","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","091255","REGULAR","2022-01-01","TA PETRO","FONTANA","CA","CALIFORNIA","80923","TRACTOR(SLEEP)","531683","UNLEADED GASOLINE","GASOLINE","113","4.6420","524.55","524.55","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","4567 CEDAR ST.","","93204-0000","PM003","0","NO","524.55","0","0","0","0","3500242","3850242","FALLON LOGISTICS","SAN","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617167","OGG","77OGG","S2073","001000243","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","092652","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","87227","TRUCK(STRAIGHT)","763623","UNLEADED GASOLINE","PREMIUM","81","4.9000","396.90","396.90","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","396.90","0","0","0","0","3500243","3850243","FALLON LOGISTICS","OGG","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617168","PDX","77PDX","S2068","001000244","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","093651","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","81463","FLATBED","574588","DIESEL","UNLEADED","114","4.2430","483.70","483.70","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","483.70","0","0","0","0","3500244","3850244","FALLON LOGISTICS","PDX","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617169","PDX","77PDX","S2066","001000245","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","098585","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","82251","TRACTOR(SLEEP)","975124","DIESEL","PREMIUM","109","4.9080","534.97","534.97","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","534.97","0","0","0","0","3500245","3850245","FALLON LOGISTICS","PDX","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617170","SFO","77SFO","S2071","001000246","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","098615","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","83211","TRAILER","564450","PREMIUM UNLEADED","PREMIUM","50","5.3230","266.15","266.15","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","266.15","0","0","0","0","3500246","3850246","FALLON LOGISTICS","SFO","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617171","LAS","77LAS","S2068","001000247","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","093203","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","89898","TRAILER","984592","DIESEL","DIESEL","84","4.1010","344.48","344.48","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","344.48","0","0","0","0","3500247","3850247","FALLON LOGISTICS","LAS","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MOORE1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617172","FNL","77FNL","S2073","001000248","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","090876","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","81938","TRUCK(STRAIGHT)","610942","PREMIUM UNLEADED","GASOLINE","90","4.2980","386.82","386.82","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","386.82","0","0","0","0","3500248","3850248","FALLON LOGISTICS","FNL","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617173","DEN","77DEN","S2072","001000249","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","093813","REGULAR","2022-01-01","TA PETRO","FONTANA","CA","CALIFORNIA","80221","TANKER","565009","UNLEADED GASOLINE","UNLEADED","147","4.4810","658.71","658.71","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","4567 CEDAR ST.","","93204-0000","PM003","0","NO","658.71","0","0","0","0","3500249","3850249","FALLON LOGISTICS","DEN","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617174","LAS","77LAS","S2071","001000250","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","095339","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","86048","TRAILER","531952","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","GASOLINE","141","3.8680","545.39","545.39","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","545.39","0","0","0","0","3500250","3850250","FALLON LOGISTICS","LAS","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MOORE1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617175","LAX","77LAX","S2067","001000251","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","090635","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","84062","FLATBED","879063","PREMIUM UNLEADED","GASOLINE","119","3.6380","432.92","432.92","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","432.92","0","0","0","0","3500251","3850251","FALLON LOGISTICS","LAX","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617176","SFO","77SFO","S2070","001000252","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","091936","REGULAR","2022-01-01","TA PETRO","FONTANA","CA","CALIFORNIA","89694","CONTAINER","737854","DIESEL","GASOLINE","61","3.6530","222.83","222.83","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","4567 CEDAR ST.","","93204-0000","PM003","0","NO","222.83","0","0","0","0","3500252","3850252","FALLON LOGISTICS","SFO","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617177","OGG","77OGG","S2070","001000253","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","098268","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","83900","TRACTOR(SLEEP)","834225","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","PREMIUM","119","3.7770","449.46","449.46","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","449.46","0","0","0","0","3500253","3850253","FALLON LOGISTICS","OGG","FALLON LOGISTICS","MILLER1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617178","OGG","77OGG","S2067","001000254","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","096294","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","82912","VAN","576286","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","UNLEADED","101","5.0950","514.60","514.60","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","514.60","0","0","0","0","3500254","3850254","FALLON LOGISTICS","OGG","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617179","OGG","77OGG","S2068","001000255","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","097145","REGULAR","2022-01-01","ONE9 EZ TRIP 1277","AVENAL","CA","CALIFORNIA","89051","TRACTOR(DAY)","655953","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","DIESEL","125","3.6060","450.75","450.75","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","44779 S. LASSEN AVE.","","93204-0000","PM003","0","NO","450.75","0","0","0","0","3500255","3850255","FALLON LOGISTICS","OGG","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617180","PDX","77PDX","S2069","001000256","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","096700","REGULAR","2022-01-01","BP FUEL STOP","SACRAMENTO","CA","CALIFORNIA","86622","FLATBED","646466","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","GASOLINE","124","4.9150","609.46","609.46","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","3456 PINE ST.","","93204-0000","PM003","0","NO","609.46","0","0","0","0","3500256","3850256","FALLON LOGISTICS","PDX","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617181","SFO","77SFO","S2065","001000257","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","094432","REGULAR","2022-01-01","SHELL GAS STATION","LOS ANGELES","CA","CALIFORNIA","89064","FLATBED","764357","UNLEADED GASOLINE","UNLEADED","92","4.2490","390.91","390.91","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","1234 MAIN ST.","","93204-0000","PM003","0","NO","390.91","0","0","0","0","3500257","3850257","FALLON LOGISTICS","SFO","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617182","PHX","77PHX","S2066","001000258","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","091160","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","83525","TRACTOR(SLEEP)","783623","PREMIUM UNLEADED","PREMIUM","96","3.6390","349.34","349.34","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","349.34","0","0","0","0","3500258","3850258","FALLON LOGISTICS","PHX","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617183","PDX","77PDX","S2067","001000259","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","094307","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","80687","TRACTOR(SLEEP)","617185","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","GASOLINE","96","4.0450","388.32","388.32","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","388.32","0","0","0","0","3500259","3850259","FALLON LOGISTICS","PDX","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617184","PDX","77PDX","S2070","001000260","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","091190","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","86262","VAN","638777","PREMIUM UNLEADED","UNLEADED","57","4.9800","283.86","283.86","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","283.86","0","0","0","0","3500260","3850260","FALLON LOGISTICS","PDX","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617185","SFO","77SFO","S2069","001000261","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","090566","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","82305","CONTAINER","601311","DIESEL","PREMIUM","97","4.6130","447.46","447.46","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","447.46","0","0","0","0","3500261","3850261","FALLON LOGISTICS","SFO","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","VEMURIB1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617186","SAN","77SAN","S2070","001000262","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","096653","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","80570","TRUCK(STRAIGHT)","621240","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","PREMIUM","67","4.4380","297.35","297.35","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","297.35","0","0","0","0","3500262","3850262","FALLON LOGISTICS","SAN","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617187","PHX","77PHX","S2066","001000263","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","093820","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","87963","TANKER","799250","UNLEADED GASOLINE","UNLEADED","84","5.1860","435.62","435.62","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","435.62","0","0","0","0","3500263","3850263","FALLON LOGISTICS","PHX","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617188","SAN","77SAN","S2067","001000264","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","099409","REGULAR","2022-01-01","SHELL GAS STATION","LOS ANGELES","CA","CALIFORNIA","83908","TRACTOR(DAY)","503380","PREMIUM UNLEADED","DIESEL","138","5.2640","726.43","726.43","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","1234 MAIN ST.","","93204-0000","PM003","0","NO","726.43","0","0","0","0","3500264","3850264","FALLON LOGISTICS","SAN","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617189","SAN","77SAN","S2067","001000265","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","092241","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","85062","CONTAINER","592654","DIESEL","PREMIUM","134","5.1020","683.67","683.67","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","683.67","0","0","0","0","3500265","3850265","FALLON LOGISTICS","SAN","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","ANDERSON1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617190","LAX","77LAX","S2068","001000266","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL","","090153","REGULAR","2022-01-01","SPEEDWAY","STOCKTON","CA","CALIFORNIA","89145","CONTAINER","959968","DIESEL","DIESEL","85","5.3780","457.13","457.13","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","2345 ASH ST.","","93204-0000","PM003","0","NO","457.13","0","0","0","0","3500266","3850266","FALLON LOGISTICS","LAX","FALLON LOGISTICS","WILSON1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","WILLIAMS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617191","SFO","77SFO","S2073","001000267","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","097759","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","81659","TRACTOR(DAY)","945952","UNLEADED GASOLINE","GASOLINE","126","5.0960","642.10","642.10","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","642.10","0","0","0","0","3500267","3850267","FALLON LOGISTICS","SFO","FALLON LOGISTICS","DAVIS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","TAYLOR1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617192","PHX","77PHX","S2066","001000268","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","092296","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","86495","TRUCK(STRAIGHT)","505716","DIESEL","UNLEADED","69","4.8040","331.48","331.48","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","331.48","0","0","0","0","3500268","3850268","FALLON LOGISTICS","PHX","FALLON LOGISTICS","VEMURIB1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617193","OGG","77OGG","S2069","001000269","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","094389","REGULAR","2022-01-01","EXXON MOBIL","BAKERSFIELD","CA","CALIFORNIA","85905","TRACTOR(DAY)","663886","DIESEL","GASOLINE","103","4.3310","446.09","446.09","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","9012 ELM ST.","","93204-0000","PM003","0","NO","446.09","0","0","0","0","3500269","3850269","FALLON LOGISTICS","OGG","FALLON LOGISTICS","BROWN1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MARTIN1","2022-01-18 00:00:00","CST","WILSON1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617194","LAS","77LAS","S2068","001000270","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","099048","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","82922","FLATBED","688769","PREMIUM UNLEADED","GASOLINE","57","3.7400","213.18","213.18","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","213.18","0","0","0","0","3500270","3850270","FALLON LOGISTICS","LAS","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JOHNSON1","2022-01-18 00:00:00","CST","DAVIS1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617195","PDX","77PDX","S2073","001000271","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","UNLEADED GASOLINE","","095891","REGULAR","2022-01-01","CHEVRON FUEL","FRESNO","CA","CALIFORNIA","85609","TRACTOR(SLEEP)","661403","UNLEADED GASOLINE","DIESEL","81","4.0560","328.54","328.54","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","5678 OAK AVE.","","93204-0000","PM003","0","NO","328.54","0","0","0","0","3500271","3850271","FALLON LOGISTICS","PDX","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","THOMAS1","2022-01-18 00:00:00","CST","MILLER1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617196","PDX","77PDX","S2069","001000272","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","","099444","REGULAR","2022-01-01","PILOT FLYING J","MODESTO","CA","CALIFORNIA","81793","FLATBED","941053","DIESEL","UNLEADED","77","3.5900","276.43","276.43","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","6789 BIRCH ST.","","93204-0000","PM003","0","NO","276.43","0","0","0","0","3500272","3850272","FALLON LOGISTICS","PDX","FALLON LOGISTICS","JONES1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","CAPWELA1","2022-01-18 00:00:00","CST","BROWN1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617197","DEN","77DEN","S2071","001000273","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","098398","REGULAR","2022-01-01","LOVES TRAVEL STOP","VISALIA","CA","CALIFORNIA","81886","TANKER","535090","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","DIESEL","84","3.9580","332.47","332.47","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","0123 WILLOW AVE.","","93204-0000","PM003","0","NO","332.47","0","0","0","0","3500273","3850273","FALLON LOGISTICS","DEN","FALLON LOGISTICS","SMITH1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","MOORE1","2022-01-18 00:00:00","CST","SMITH1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
"617198","FNL","77FNL","S2071","001000274","F","FUELMAN MASTERCARD","CHDLZ","PREFERRED","PREMIUM UNLEADED","","097321","REGULAR","2022-01-01","SHELL GAS STATION","LOS ANGELES","CA","CALIFORNIA","83888","FLATBED","998395","DIESEL #2 ULTRA-LOW SULFUR CARB WIT","UNLEADED","108","4.5400","490.32","490.32","GAL","2022-01-01","1","USD","E","LINGARAJ, NAVEEN","0","F","CL191","1234 MAIN ST.","","93204-0000","PM003","0","NO","490.32","0","0","0","0","3500274","3850274","FALLON LOGISTICS","FNL","FALLON LOGISTICS","WILLIAMS1","2022-01-03 00:00:00","EXPORTED FOR PAYMENT","JACKSON1","2022-01-18 00:00:00","CST","JONES1","2022-01-03 00:00:00","202201","","Other Auxiliary Equipment","0.1"
